timestamp,event_type,key_state,*mouse_x,*mouse_y,mouse_button
1788191373.8923123,mouse_click,up,*2965,*1620,Button.left
1788191376.0553193,mouse_move,,*2963,*1625,
1788191376.096169,mouse_move,,*2964,*1631,
1788191376.1170352,mouse_move,,*2965,*1636,
1788191376.1429164,mouse_move,,*2965,*1641,
1788191376.1866598,mouse_move,,*2965,*1647,
1788191376.1950781,mouse_move,,*2962,*1652,
1788191376.2121317,mouse_move,,*2959,*1656,
1788191376.232757,mouse_move,,*2955,*1660,
1788191376.2569892,mouse_move,,*2951,*1665,
1788191376.2920744,mouse_move,,*2947,*1669,
1788191376.3189192,mouse_move,,*2943,*1673,
1788191376.3471677,mouse_move,,*2938,*1676,
1788191376.366381,mouse_move,,*2933,*1679,
1788191376.3934944,mouse_move,,*2928,*1681,
1788191376.4154606,mouse_move,,*2923,*1682,
1788191376.4448376,mouse_move,,*2918,*1684,
1788191376.4619732,mouse_move,,*2914,*1686,
1788191376.4800878,mouse_move,,*2909,*1687,
1788191376.4972887,mouse_move,,*2904,*1689,
1788191376.5291872,mouse_move,,*2899,*1690,
1788191376.5601435,mouse_move,,*2894,*1692,
1788191376.5861187,mouse_move,,*2890,*1696,
1788191376.6178086,mouse_move,,*2889,*1701,
1788191376.6380117,mouse_move,,*2890,*1707,
1788191376.661735,mouse_move,,*2893,*1712,
1788191376.6903412,mouse_move,,*2898,*1716,
1788191376.7037761,mouse_move,,*2903,*1719,
1788191376.7260835,mouse_move,,*2909,*1718,
1788191376.7500906,mouse_move,,*2915,*1717,
1788191376.7705877,mouse_move,,*2920,*1714,
1788191376.797756,mouse_move,,*2924,*1711,
1788191376.8236582,mouse_move,,*2927,*1706,
1788191376.843888,mouse_move,,*2929,*1702,
1788191376.865383,mouse_move,,*2931,*1697,
1788191376.8914995,mouse_move,,*2931,*1691,
1788191376.917099,mouse_move,,*2931,*1686,
1788191376.9405649,mouse_move,,*2930,*1681,
1788191376.9546504,mouse_move,,*2928,*1676,
1788191376.986956,mouse_move,,*2926,*1671,
1788191377.0027628,mouse_move,,*2924,*1666,
1788191377.0228567,mouse_move,,*2921,*1662,
1788191377.0573945,mouse_move,,*2918,*1657,
1788191377.0878124,mouse_move,,*2915,*1653,
1788191377.1084926,mouse_move,,*2912,*1650,
1788191377.1331162,mouse_move,,*2908,*1646,
1788191377.1588972,mouse_move,,*2905,*1643,
1788191377.1848354,mouse_move,,*2902,*1639,
1788191377.2221515,mouse_move,,*2899,*1636,
1788191377.2432718,mouse_move,,*2895,*1633,
1788191377.2621145,mouse_move,,*2892,*1631,
1788191377.279554,mouse_move,,*2888,*1629,
1788191377.2996485,mouse_move,,*2885,*1626,
1788191377.3224058,mouse_move,,*2882,*1624,
1788191377.3658001,mouse_move,,*2878,*1622,
1788191377.3968263,mouse_move,,*2874,*1620,
1788191377.4148245,mouse_move,,*2871,*1618,
1788191377.4380527,mouse_move,,*2867,*1616,
1788191377.4586453,mouse_move,,*2863,*1614,
1788191377.4784021,mouse_move,,*2859,*1613,
1788191377.4934218,mouse_move,,*2855,*1611,
1788191377.5141785,mouse_move,,*2852,*1609,
1788191377.5293186,mouse_move,,*2848,*1607,
1788191377.553805,mouse_move,,*2845,*1605,
1788191377.5766103,mouse_move,,*2841,*1604,
1788191377.606818,mouse_move,,*2838,*1602,
1788191377.6346369,mouse_move,,*2834,*1601,
1788191377.668489,mouse_move,,*2831,*1599,
1788191377.6984787,mouse_move,,*2827,*1597,
1788191377.735637,mouse_move,,*2824,*1596,
1788191377.7575295,mouse_move,,*2821,*1594,
1788191377.7765262,mouse_move,,*2818,*1592,
1788191377.7978547,mouse_move,,*2816,*1590,
1788191377.826319,mouse_move,,*2813,*1590,
1788191377.8485298,mouse_move,,*2810,*1587,
1788191377.8751132,mouse_move,,*2807,*1585,
1788191377.9061918,mouse_move,,*2803,*1584,
1788191377.9247155,mouse_move,,*2799,*1581,
1788191377.9503438,mouse_move,,*2796,*1579,
1788191377.9701514,mouse_move,,*2793,*1576,
1788191378.0100408,mouse_move,,*2789,*1575,
1788191378.037224,mouse_move,,*2786,*1573,
1788191378.070418,mouse_move,,*2783,*1571,
1788191378.0917168,mouse_move,,*2780,*1569,
1788191378.1227498,mouse_move,,*2777,*1568,
1788191378.1507182,mouse_move,,*2775,*1567,
1788191378.1673088,mouse_move,,*2772,*1565,
1788191378.1823435,mouse_move,,*2769,*1565,
1788191378.2249465,mouse_move,,*2766,*1563,
1788191378.2465363,mouse_move,,*2763,*1562,
1788191378.2713847,mouse_move,,*2761,*1560,
1788191378.2876875,mouse_move,,*2758,*1558,
1788191378.308249,mouse_move,,*2755,*1555,
1788191378.337358,mouse_move,,*2752,*1553,
1788191378.357893,mouse_move,,*2748,*1549,
1788191378.3778942,mouse_move,,*2745,*1546,
1788191378.3978765,mouse_move,,*2743,*1542,
1788191378.4142666,mouse_move,,*2739,*1538,
1788191378.4377422,mouse_move,,*2737,*1535,
1788191378.471141,mouse_move,,*2734,*1531,
1788191378.5005226,mouse_move,,*2732,*1527,
1788191378.5204017,mouse_move,,*2730,*1524,
1788191378.5429738,mouse_move,,*2728,*1520,
1788191378.569685,mouse_move,,*2726,*1516,
1788191378.5863795,mouse_move,,*2724,*1512,
1788191378.6358428,mouse_move,,*2722,*1507,
1788191378.654493,mouse_move,,*2721,*1503,
1788191378.6876817,mouse_move,,*2719,*1498,
1788191378.7074058,mouse_move,,*2718,*1494,
1788191378.7262568,mouse_move,,*2717,*1490,
1788191378.7621841,mouse_move,,*2716,*1486,
1788191378.779054,mouse_move,,*2714,*1483,
1788191378.8082266,mouse_move,,*2714,*1479,
1788191378.825205,mouse_move,,*2713,*1475,
1788191378.8502762,mouse_move,,*2712,*1471,
1788191378.921182,mouse_click,down,*2712,*1471,Button.left
1788191379.0257938,mouse_click,up,*2712,*1471,Button.left
1788191379.0528595,mouse_move,,*2712,*1467,
1788191379.0894337,mouse_move,,*2711,*1462,
1788191379.1106164,mouse_move,,*2711,*1458,
1788191379.1324725,mouse_move,,*2709,*1453,
1788191379.1537585,mouse_move,,*2709,*1449,
1788191379.1787772,mouse_move,,*2708,*1444,
1788191379.1926928,mouse_move,,*2708,*1440,
1788191379.2122467,mouse_move,,*2708,*1436,
1788191379.2383003,mouse_move,,*2707,*1432,
1788191379.2625923,mouse_move,,*2707,*1427,
1788191379.2822912,mouse_move,,*2706,*1423,
1788191379.299604,mouse_move,,*2707,*1419,
1788191379.3180606,mouse_move,,*2706,*1415,
1788191379.3439791,mouse_move,,*2706,*1411,
1788191379.38234,mouse_move,,*2705,*1406,
1788191379.4098444,mouse_move,,*2704,*1402,
1788191379.433355,mouse_move,,*2703,*1399,
1788191379.4534764,mouse_move,,*2703,*1395,
1788191379.4828799,mouse_move,,*2702,*1392,
1788191379.5139546,mouse_move,,*2702,*1388,
1788191379.539687,mouse_move,,*2702,*1384,
1788191379.5613875,mouse_move,,*2703,*1380,
1788191379.5830288,mouse_move,,*2705,*1377,
1788191379.6048949,mouse_move,,*2707,*1373,
1788191379.6199372,mouse_move,,*2708,*1370,
1788191379.656008,mouse_move,,*2709,*1366,
1788191379.6871495,mouse_move,,*2709,*1362,
1788191379.7146115,mouse_move,,*2710,*1357,
1788191379.7312074,mouse_move,,*2709,*1353,
1788191379.7510417,mouse_move,,*2709,*1349,
1788191379.77478,mouse_move,,*2708,*1345,
1788191379.8027143,mouse_move,,*2706,*1341,
1788191379.833966,mouse_move,,*2704,*1337,
1788191379.8554745,mouse_move,,*2703,*1333,
1788191379.9041982,mouse_move,,*2701,*1329,
1788191379.9341764,mouse_move,,*2699,*1325,
1788191379.962375,mouse_move,,*2697,*1321,
1788191379.9820147,mouse_move,,*2695,*1318,
1788191380.0107646,mouse_move,,*2695,*1315,
