timestamp,event_type,key_state,*mouse_x,*mouse_y,mouse_button
1788191376.592178,mouse_move,,*2730,*1344,
1788191376.609945,mouse_move,,*2732,*1350,
1788191376.628901,mouse_move,,*2734,*1357,
1788191376.7334595,mouse_click,down,*2734,*1357,Button.left
1788191376.814662,mouse_click,up,*2734,*1357,Button.left
1788191376.833032,mouse_move,,*2735,*1364,
1788191376.8568065,mouse_move,,*2737,*1371,
1788191376.8797915,mouse_move,,*2739,*1378,
1788191376.8994472,mouse_move,,*2741,*1384,
1788191376.924209,mouse_move,,*2742,*1389,
1788191376.943625,mouse_move,,*2744,*1395,
1788191376.9647775,mouse_move,,*2747,*1402,
1788191376.9982893,mouse_move,,*2749,*1407,
1788191377.0186076,mouse_move,,*2752,*1413,
1788191377.049856,mouse_move,,*2756,*1418,
1788191377.066818,mouse_move,,*2761,*1420,
1788191377.0886683,mouse_move,,*2766,*1420,
1788191377.1206443,mouse_move,,*2772,*1420,
1788191377.1569734,mouse_move,,*2778,*1417,
1788191377.1723487,mouse_move,,*2782,*1412,
1788191377.203431,mouse_move,,*2786,*1407,
1788191377.2430682,mouse_move,,*2788,*1402,
1788191377.2656295,mouse_move,,*2789,*1395,
1788191377.2958286,mouse_move,,*2790,*1389,
1788191377.3183393,mouse_move,,*2791,*1382,
1788191377.3324244,mouse_move,,*2790,*1376,
1788191377.3578782,mouse_move,,*2788,*1370,
1788191377.7518375,mouse_move,,*2786,*1365,
1788191377.7718766,mouse_move,,*2783,*1360,
1788191377.7991984,mouse_move,,*2782,*1355,
1788191377.8213985,mouse_move,,*2784,*1349,
1788191377.8413906,mouse_move,,*2789,*1344,
1788191377.8676217,mouse_move,,*2794,*1341,
1788191377.891854,mouse_move,,*2801,*1341,
1788191377.9113166,mouse_move,,*2807,*1342,
1788191377.9452426,mouse_move,,*2813,*1345,
1788191377.9755974,mouse_move,,*2817,*1349,
1788191378.0047793,mouse_move,,*2820,*1353,
1788191378.0222766,mouse_move,,*2823,*1358,
1788191378.0475883,mouse_move,,*2824,*1364,
1788191378.0714765,mouse_move,,*2824,*1371,
1788191378.0862982,mouse_move,,*2824,*1377,
1788191378.1097507,mouse_move,,*2822,*1383,
1788191378.1375897,mouse_move,,*2819,*1389,
1788191378.1817856,mouse_move,,*2817,*1395,
1788191378.2066593,mouse_move,,*2813,*1399,
1788191378.2408671,mouse_move,,*2810,*1404,
1788191378.268232,mouse_move,,*2806,*1408,
1788191378.2873046,mouse_move,,*2802,*1412,
1788191378.3031874,mouse_move,,*2798,*1416,
1788191378.3232722,mouse_move,,*2793,*1419,
1788191378.3508637,mouse_move,,*2789,*1421,
1788191378.3766475,mouse_move,,*2785,*1424,
1788191378.399555,mouse_move,,*2780,*1426,
1788191378.4171698,mouse_move,,*2776,*1428,
1788191378.4510727,mouse_move,,*2771,*1430,
1788191378.6925297,mouse_move,,*2768,*1434,
1788191378.7176054,mouse_move,,*2768,*1439,
1788191378.7383459,mouse_move,,*2769,*1443,
1788191378.7579432,mouse_move,,*2771,*1446,
1788191378.796353,mouse_move,,*2774,*1449,
1788191378.8188314,mouse_move,,*2778,*1450,
1788191378.8368678,mouse_move,,*2782,*1451,
1788191378.8572567,mouse_move,,*2787,*1451,
1788191378.8727007,mouse_move,,*2792,*1450,
1788191378.9074802,mouse_move,,*2797,*1448,
1788191378.9304595,mouse_move,,*2801,*1444,
1788191378.9475,mouse_move,,*2805,*1440,
1788191378.9606872,mouse_move,,*2810,*1436,
1788191378.9828663,mouse_move,,*2814,*1431,
1788191379.007551,mouse_move,,*2817,*1425,
1788191379.0393453,mouse_move,,*2819,*1419,
1788191379.0598679,mouse_move,,*2821,*1414,
1788191379.083263,mouse_move,,*2822,*1409,
