timestamp,event_type,key_state,*mouse_x,*mouse_y,mouse_button
1788191386.5680633,mouse_move,,*2431,*1573,
1788191387.0422366,mouse_move,,*2428,*1573,
1788191387.0529425,mouse_move,,*2426,*1572,
1788191387.0675838,mouse_move,,*2424,*1571,
1788191387.0845726,mouse_move,,*2422,*1571,
1788191387.1006086,mouse_move,,*2419,*1570,
1788191387.1185346,mouse_move,,*2417,*1569,
1788191387.1380355,mouse_move,,*2415,*1569,
1788191387.1545155,mouse_move,,*2412,*1568,
1788191387.17447,mouse_move,,*2410,*1567,
1788191387.191657,mouse_move,,*2408,*1567,
1788191387.2103179,mouse_move,,*2406,*1566,
1788191387.2325025,mouse_move,,*2403,*1566,
1788191387.251244,mouse_move,,*2401,*1565,
1788191387.2646942,mouse_move,,*2399,*1564,
1788191387.2842817,mouse_move,,*2396,*1563,
1788191387.3105404,mouse_move,,*2394,*1562,
1788191387.4894807,mouse_move,,*2391,*1562,
1788191387.5050886,mouse_move,,*2389,*1561,
1788191387.5215168,mouse_move,,*2386,*1560,
1788191387.5383334,mouse_move,,*2383,*1559,
1788191387.5525591,mouse_move,,*2380,*1558,
1788191387.8112135,mouse_move,,*2377,*1557,
1788191388.3195708,mouse_move,,*2374,*1557,
1788191388.3350964,mouse_move,,*2372,*1556,
1788191388.3497367,mouse_move,,*2369,*1555,
1788191388.372127,mouse_move,,*2365,*1554,
1788191388.3883755,mouse_move,,*2362,*1553,
1788191388.4075878,mouse_move,,*2359,*1552,
1788191388.435759,mouse_move,,*2356,*1552,
1788191388.4499648,mouse_move,,*2353,*1551,
1788191388.467754,mouse_move,,*2349,*1550,
1788191388.4848168,mouse_move,,*2346,*1549,
1788191388.496703,mouse_move,,*2342,*1548,
1788191388.5150464,mouse_move,,*2339,*1546,
1788191388.530094,mouse_move,,*2336,*1545,
1788191388.5384445,mouse_move,,*2332,*1544,
1788191388.5726244,mouse_move,,*2328,*1542,
1788191388.59639,mouse_move,,*2325,*1541,
1788191388.6236145,mouse_move,,*2322,*1540,
1788191388.639568,mouse_move,,*2318,*1538,
1788191388.660994,mouse_move,,*2315,*1536,
1788191388.6829276,mouse_move,,*2312,*1534,
1788191388.7002459,mouse_move,,*2309,*1532,
1788191388.7236981,mouse_move,,*2305,*1530,
1788191388.7428145,mouse_move,,*2303,*1528,
1788191388.763298,mouse_move,,*2300,*1526,
1788191388.7803874,mouse_move,,*2296,*1525,
1788191388.7918208,mouse_move,,*2293,*1522,
1788191388.8083823,mouse_move,,*2290,*1520,
1788191388.8304076,mouse_move,,*2288,*1518,
1788191388.8435566,mouse_move,,*2285,*1516,
1788191388.8607986,mouse_move,,*2282,*1514,
1788191388.875864,mouse_move,,*2279,*1512,
1788191388.8970459,mouse_move,,*2276,*1510,
1788191388.906455,mouse_move,,*2274,*1508,
1788191388.92831,mouse_move,,*2271,*1505,
1788191388.9407823,mouse_move,,*2268,*1503,
1788191388.955292,mouse_move,,*2266,*1501,
1788191388.9681423,mouse_move,,*2263,*1498,
1788191388.9885871,mouse_move,,*2261,*1496,
1788191389.0099502,mouse_move,,*2258,*1494,
1788191389.0245838,mouse_move,,*2254,*1492,
1788191389.0371475,mouse_move,,*2252,*1490,
1788191389.0574846,mouse_move,,*2249,*1487,
1788191389.0781894,mouse_move,,*2247,*1485,
1788191389.0984223,mouse_move,,*2244,*1482,
1788191389.108395,mouse_move,,*2242,*1480,
1788191389.1288044,mouse_move,,*2239,*1478,
1788191389.151881,mouse_move,,*2237,*1475,
1788191389.1646883,mouse_move,,*2235,*1473,
1788191389.1949475,mouse_move,,*2232,*1471,
1788191389.210608,mouse_move,,*2230,*1469,
1788191389.2229872,mouse_move,,*2227,*1467,
1788191389.2348585,mouse_move,,*2225,*1464,
1788191389.2519312,mouse_move,,*2223,*1461,
1788191389.2739048,mouse_move,,*2220,*1459,
1788191389.2869606,mouse_move,,*2218,*1457,
1788191389.3080666,mouse_move,,*2217,*1455,
1788191389.319464,mouse_move,,*2215,*1453,
1788191389.3411467,mouse_move,,*2213,*1451,
1788191389.3516934,mouse_move,,*2211,*1449,
1788191389.3654082,mouse_move,,*2209,*1447,
1788191389.3896205,mouse_move,,*2208,*1444,
1788191389.4057772,mouse_move,,*2206,*1442,
1788191389.4408507,mouse_move,,*2204,*1439,
1788191389.462194,mouse_move,,*2202,*1437,
1788191389.4796467,mouse_move,,*2201,*1435,
1788191389.4936576,mouse_move,,*2199,*1433,
1788191389.509723,mouse_move,,*2198,*1431,
1788191389.5261514,mouse_move,,*2196,*1429,
1788191389.5404074,mouse_move,,*2195,*1427,
1788191389.5601714,mouse_move,,*2193,*1424,
1788191389.5744507,mouse_move,,*2191,*1422,
1788191389.6002657,mouse_move,,*2189,*1420,
1788191389.6212075,mouse_move,,*2188,*1418,
1788191389.6360989,mouse_move,,*2187,*1415,
1788191389.650805,mouse_move,,*2184,*1413,
1788191389.6682334,mouse_move,,*2182,*1410,
1788191389.6859322,mouse_move,,*2181,*1408,
1788191389.7059543,mouse_move,,*2179,*1406,
1788191389.7168643,mouse_move,,*2176,*1403,
1788191389.7302294,mouse_move,,*2174,*1401,
1788191389.751846,mouse_move,,*2172,*1400,
1788191389.7744956,mouse_move,,*2170,*1398,
1788191390.115585,mouse_move,,*2167,*1397,
1788191390.1353738,mouse_move,,*2165,*1396,
1788191390.1550088,mouse_move,,*2163,*1395,
1788191390.1742427,mouse_move,,*2160,*1394,
1788191390.1865373,mouse_move,,*2158,*1394,
1788191390.201626,mouse_move,,*2156,*1394,
1788191390.214361,mouse_move,,*2153,*1393,
1788191390.229346,mouse_move,,*2150,*1392,
1788191390.2498546,mouse_move,,*2148,*1392,
1788191390.2703245,mouse_move,,*2145,*1392,
1788191390.2906506,mouse_move,,*2143,*1391,
1788191390.3153286,mouse_move,,*2141,*1390,
1788191390.3302314,mouse_move,,*2138,*1390,
1788191390.3480608,mouse_move,,*2136,*1390,
1788191390.3674912,mouse_move,,*2133,*1389,
1788191390.3832338,mouse_move,,*2130,*1388,
1788191390.4011123,mouse_move,,*2127,*1388,
1788191390.4119415,mouse_move,,*2125,*1388,
1788191390.4305177,mouse_move,,*2123,*1387,
1788191390.452334,mouse_move,,*2120,*1387,
1788191390.4683459,mouse_move,,*2117,*1387,
1788191390.4892983,mouse_move,,*2115,*1386,
1788191390.5002074,mouse_move,,*2113,*1386,
1788191390.657629,mouse_move,,*2109,*1386,
1788191390.6790218,mouse_move,,*2107,*1385,
1788191390.7000875,mouse_move,,*2104,*1384,
1788191390.7161107,mouse_move,,*2101,*1383,
1788191390.7370353,mouse_move,,*2099,*1381,
1788191391.126494,mouse_move,,*2096,*1380,
1788191391.1420238,mouse_move,,*2094,*1378,
1788191391.1633263,mouse_move,,*2092,*1376,
1788191391.184218,mouse_move,,*2090,*1374,
1788191391.202167,mouse_move,,*2088,*1372,
1788191391.2187185,mouse_move,,*2086,*1369,
1788191391.2956214,mouse_click,down,*2086,*1369,Button.left
1788191391.7495542,mouse_click,up,*2086,*1369,Button.left
1788191391.7578688,mouse_move,,*2084,*1366,
1788191391.7925038,mouse_move,,*2082,*1363,
1788191391.8118384,mouse_move,,*2080,*1361,
1788191391.8267453,mouse_move,,*2079,*1358,
1788191391.8893914,mouse_click,down,*2079,*1358,Button.right
1788191391.9128225,mouse_move,,*2077,*1356,
1788191392.7146926,mouse_click,up,*2077,*1356,Button.right
1788191392.7226944,mouse_move,,*2075,*1353,
1788191393.078741,mouse_move,,*2074,*1350,
1788191393.0949125,mouse_move,,*2073,*1348,
1788191393.113356,mouse_move,,*2071,*1345,
1788191393.1242907,mouse_move,,*2070,*1342,
1788191393.13563,mouse_move,,*2068,*1340,
1788191393.1664052,mouse_move,,*2067,*1338,
1788191393.183406,mouse_move,,*2066,*1336,
1788191393.2115319,mouse_move,,*2065,*1333,
1788191393.2295017,mouse_move,,*2064,*1331,
1788191393.2488115,mouse_move,,*2062,*1328,
1788191393.269111,mouse_move,,*2061,*1326,
1788191393.2803857,mouse_move,,*2060,*1323,
1788191393.2996056,mouse_move,,*2060,*1321,
1788191393.3226142,mouse_move,,*2059,*1319,
1788191393.3508697,mouse_move,,*2058,*1316,
1788191393.363334,mouse_move,,*2057,*1313,
1788191393.381824,mouse_move,,*2056,*1311,
1788191393.4033937,mouse_move,,*2055,*1308,
1788191393.414936,mouse_move,,*2054,*1306,
1788191393.427446,mouse_move,,*2053,*1303,
1788191393.4395077,mouse_move,,*2053,*1301,
1788191393.451051,mouse_move,,*2053,*1299,
1788191393.4647727,mouse_move,,*2054,*1296,
1788191393.4830317,mouse_move,,*2054,*1294,
1788191393.5059006,mouse_move,,*2055,*1292,
1788191393.5245113,mouse_move,,*2056,*1290,
1788191393.5402744,mouse_move,,*2058,*1288,
1788191393.5641851,mouse_move,,*2059,*1287,
1788191393.575485,mouse_move,,*2061,*1285,
1788191393.5996964,mouse_move,,*2063,*1283,
1788191393.6125386,mouse_move,,*2065,*1282,
1788191393.639022,mouse_move,,*2068,*1280,
1788191393.6529775,mouse_move,,*2071,*1279,
1788191393.6685293,mouse_move,,*2073,*1277,
1788191393.6841435,mouse_move,,*2075,*1277,
1788191393.7031257,mouse_move,,*2078,*1276,
1788191393.71591,mouse_move,,*2081,*1275,
