timestamp,event_type,key_state,mouse_x,mouse_y,mouse_button
1788200163.3762908,mouse_move,,2508,79,
1788200163.3842967,mouse_move,,2509,81,
1788200163.3923526,mouse_move,,2511,82,
1788200163.400376,mouse_move,,2516,82,
1788200163.4083035,mouse_move,,2520,83,
1788200163.4162905,mouse_move,,2522,83,
1788200163.4245806,mouse_move,,2528,83,
1788200163.4323065,mouse_move,,2537,83,
1788200163.440295,mouse_move,,2543,79,
1788200163.4484866,mouse_move,,2555,74,
1788200163.4563391,mouse_move,,2562,68,
1788200163.4642904,mouse_move,,2571,63,
1788200163.4723206,mouse_move,,2580,59,
1788200163.480362,mouse_move,,2587,54,
1788200163.4883895,mouse_move,,2597,46,
1788200163.4963205,mouse_move,,2600,45,
1788200163.5046496,mouse_move,,2606,42,
1788200163.5125144,mouse_move,,2613,38,
1788200163.5203402,mouse_move,,2615,37,
1788200163.5284672,mouse_move,,2624,34,
1788200163.5362751,mouse_move,,2627,32,
1788200163.544235,mouse_move,,2629,29,
1788200163.5522482,mouse_move,,2631,28,
1788200163.5603595,mouse_move,,2635,24,
1788200163.5683076,mouse_move,,2636,23,
1788200163.5763361,mouse_move,,2637,22,
1788200163.6484957,mouse_move,,2638,21,
1788200163.680946,mouse_move,,2639,20,
1788200163.7125459,mouse_move,,2639,19,
1788200163.7524228,mouse_move,,2642,16,
1788200163.9283507,mouse_move,,2642,13,
1788200163.9684594,mouse_move,,2643,12,
1788200163.9763942,mouse_click,down,2643,12,Button.left
1788200164.0888917,mouse_click,up,2643,12,Button.left
1788200164.2084832,mouse_move,,2643,12,
1788200164.2163317,mouse_move,,2634,12,
1788200164.2242715,mouse_move,,2626,12,
1788200164.2323315,mouse_move,,2611,22,
1788200164.2402956,mouse_move,,2594,28,
1788200164.2483497,mouse_move,,2575,37,
1788200164.256292,mouse_move,,2552,48,
1788200164.2645226,mouse_move,,2528,59,
1788200164.272307,mouse_move,,2513,70,
1788200164.280385,mouse_move,,2480,85,
1788200164.288336,mouse_move,,2440,102,
1788200164.2965486,mouse_move,,2389,121,
1788200164.304321,mouse_move,,2334,140,
1788200164.3123558,mouse_move,,2251,175,
1788200164.3203745,mouse_move,,2189,198,
1788200164.328303,mouse_move,,2095,238,
1788200164.3363888,mouse_move,,2002,273,
1788200164.344301,mouse_move,,1908,312,
1788200164.3525555,mouse_move,,1808,356,
1788200164.3602474,mouse_move,,1703,400,
1788200164.368359,mouse_move,,1598,449,
1788200164.3763633,mouse_move,,1504,488,
1788200164.384509,mouse_move,,1410,527,
1788200164.3923318,mouse_move,,1348,555,
1788200164.400347,mouse_move,,1294,588,
1788200164.408306,mouse_move,,1260,614,
1788200164.416307,mouse_move,,1222,640,
1788200164.4243705,mouse_move,,1187,669,
1788200164.4323795,mouse_move,,1165,685,
1788200164.4402776,mouse_move,,1152,700,
1788200164.4483235,mouse_move,,1141,719,
1788200164.4563274,mouse_move,,1128,737,
1788200164.464316,mouse_move,,1119,756,
1788200164.4723482,mouse_move,,1110,776,
1788200164.4802775,mouse_move,,1102,793,
1788200164.4883683,mouse_move,,1098,807,
1788200164.4963598,mouse_move,,1096,818,
1788200164.5043294,mouse_move,,1092,827,
1788200164.5124388,mouse_move,,1092,835,
1788200164.5203488,mouse_move,,1091,847,
1788200164.5283706,mouse_move,,1091,855,
1788200164.5362544,mouse_move,,1091,861,
1788200164.5443141,mouse_move,,1091,865,
1788200164.552586,mouse_move,,1091,868,
1788200164.5603316,mouse_move,,1089,870,
1788200164.5682967,mouse_move,,1089,871,
1788200164.5842903,mouse_move,,1089,873,
1788200164.616519,mouse_move,,1089,874,
1788200164.632334,mouse_move,,1089,875,
1788200164.6402986,mouse_move,,1092,876,
1788200164.656311,mouse_move,,1100,876,
1788200164.664366,mouse_move,,1106,876,
1788200164.672293,mouse_move,,1114,876,
1788200164.6803398,mouse_move,,1127,876,
1788200164.688327,mouse_move,,1146,876,
1788200164.6963372,mouse_move,,1167,876,
1788200164.7043295,mouse_move,,1188,876,
1788200164.7122972,mouse_move,,1217,876,
1788200164.7203927,mouse_move,,1247,876,
1788200164.7283146,mouse_move,,1287,876,
1788200164.7363353,mouse_move,,1336,876,
1788200164.7443645,mouse_move,,1380,876,
1788200164.752294,mouse_move,,1453,867,
1788200164.7603023,mouse_move,,1501,858,
1788200164.7683828,mouse_move,,1536,853,
1788200164.7763972,mouse_move,,1584,844,
1788200164.7843022,mouse_move,,1628,829,
1788200164.7923594,mouse_move,,1656,820,
1788200164.800247,mouse_move,,1681,813,
1788200164.8083484,mouse_move,,1700,809,
1788200164.8162324,mouse_move,,1712,803,
1788200164.8243074,mouse_move,,1718,799,
1788200164.8323855,mouse_move,,1721,798,
1788200164.9450765,mouse_click,down,1721,798,Button.left
1788200165.0497727,mouse_click,up,1721,798,Button.left
1788200165.1046169,mouse_move,,1721,798,
1788200165.1123102,mouse_move,,1719,798,
1788200165.1202981,mouse_move,,1717,798,
1788200165.1282918,mouse_move,,1714,798,
1788200165.1363401,mouse_move,,1712,798,
1788200165.1444416,mouse_move,,1711,798,
1788200165.1523306,mouse_move,,1710,798,
1788200165.16023,mouse_move,,1709,798,
1788200165.1683848,mouse_move,,1708,798,
1788200165.176392,mouse_move,,1707,798,
1788200165.1925383,mouse_move,,1706,798,
1788200165.200363,mouse_move,,1702,802,
1788200165.2082872,mouse_move,,1700,803,
1788200165.216237,mouse_move,,1699,805,
1788200165.2243156,mouse_move,,1697,807,
1788200165.232388,mouse_move,,1694,810,
1788200165.2402346,mouse_move,,1689,815,
1788200165.2483642,mouse_move,,1686,817,
1788200165.2564046,mouse_move,,1682,819,
1788200165.264329,mouse_move,,1679,822,
1788200165.272256,mouse_move,,1678,823,
1788200165.2801986,mouse_move,,1676,824,
1788200165.28831,mouse_move,,1673,825,
1788200165.2963295,mouse_move,,1670,828,
1788200165.3042724,mouse_move,,1667,830,
1788200165.3124077,mouse_move,,1664,831,
1788200165.3203232,mouse_move,,1662,832,
1788200165.328311,mouse_move,,1657,835,
1788200165.3363533,mouse_move,,1653,840,
1788200165.3443937,mouse_move,,1645,847,
1788200165.3523254,mouse_move,,1638,854,
1788200165.3601902,mouse_move,,1628,864,
1788200165.3682797,mouse_move,,1621,871,
1788200165.376346,mouse_move,,1615,875,
1788200165.384353,mouse_move,,1610,876,
1788200165.392404,mouse_move,,1606,879,
1788200165.4003553,mouse_move,,1603,881,
1788200165.4163575,mouse_move,,1600,882,
1788200165.4242923,mouse_move,,1599,882,
1788200165.4324932,mouse_move,,1595,883,
1788200165.4803364,mouse_move,,1594,884,
1788200165.5123756,mouse_move,,1593,886,
1788200165.5443537,mouse_move,,1592,887,
1788200165.5603468,mouse_move,,1591,888,
1788200165.5763402,mouse_move,,1589,889,
1788200166.0406702,mouse_move,,1590,886,
1788200166.0645375,mouse_move,,1591,886,
1788200166.4566057,mouse_move,,1592,890,
1788200166.4643614,mouse_move,,1592,895,
1788200166.4722564,mouse_move,,1592,903,
1788200166.480692,mouse_move,,1592,909,
1788200166.4882483,mouse_move,,1592,917,
1788200166.496594,mouse_move,,1588,928,
1788200166.504246,mouse_move,,1580,938,
1788200166.5127327,mouse_move,,1568,950,
1788200166.5202484,mouse_move,,1555,961,
1788200166.5283241,mouse_move,,1535,979,
1788200166.5368526,mouse_move,,1505,999,
1788200166.544346,mouse_move,,1471,1024,
1788200166.5523124,mouse_move,,1438,1049,
1788200166.5602853,mouse_move,,1399,1076,
1788200166.5683246,mouse_move,,1355,1108,
1788200166.5763268,mouse_move,,1311,1139,
1788200166.5842757,mouse_move,,1271,1169,
1788200166.5924094,mouse_move,,1244,1187,
1788200166.6003754,mouse_move,,1216,1207,
1788200166.6082938,mouse_move,,1196,1220,
1788200166.6163747,mouse_move,,1184,1228,
1788200166.624309,mouse_move,,1170,1232,
1788200166.6323156,mouse_move,,1161,1236,
1788200166.6402745,mouse_move,,1158,1239,
1788200166.648193,mouse_move,,1152,1239,
1788200166.656393,mouse_move,,1144,1239,
1788200166.8328125,mouse_move,,1146,1239,
1788200166.8403966,mouse_move,,1152,1238,
1788200166.8726225,mouse_move,,1153,1238,
1788200166.8807957,mouse_move,,1157,1238,
1788200166.8883011,mouse_move,,1158,1238,
1788200166.8963563,mouse_move,,1162,1238,
1788200166.9124837,mouse_move,,1163,1238,
1788200166.9206703,mouse_move,,1164,1238,
1788200167.1605372,mouse_move,,1165,1238,
1788200167.1689725,mouse_move,,1168,1238,
1788200167.1845655,mouse_move,,1169,1238,
1788200167.7927978,mouse_move,,1169,1237,
1788200167.8003733,mouse_move,,1171,1229,
1788200167.8082595,mouse_move,,1174,1226,
1788200167.816262,mouse_move,,1176,1223,
1788200167.8241835,mouse_move,,1178,1222,
1788200167.8729148,mouse_move,,1178,1221,
1788200167.8803766,mouse_move,,1178,1217,
1788200167.9124372,mouse_move,,1178,1216,
1788200167.9203875,mouse_move,,1178,1215,
1788200167.9283502,mouse_move,,1178,1213,
1788200167.9364352,mouse_move,,1178,1211,
1788200168.00032,mouse_move,,1177,1210,
1788200168.0484073,mouse_move,,1178,1209,
1788200168.08039,mouse_move,,1179,1209,
1788200168.088336,mouse_move,,1181,1209,
1788200168.3527086,mouse_move,,1182,1208,
1788200168.368323,mouse_move,,1182,1206,
1788200168.7526984,mouse_move,,1171,1206,
1788200168.760403,mouse_move,,1152,1212,
1788200168.7683632,mouse_move,,1146,1213,
1788200168.776354,mouse_move,,1140,1213,
1788200168.7842925,mouse_move,,1139,1215,
1788200168.9685967,mouse_move,,1138,1215,
1788200168.9763894,mouse_move,,1132,1215,
1788200168.9843826,mouse_move,,1128,1213,
1788200168.9924283,mouse_move,,1125,1210,
1788200169.0003595,mouse_move,,1124,1209,
1788200169.0083516,mouse_move,,1123,1206,
1788200169.0163732,mouse_move,,1120,1202,
1788200169.0242636,mouse_move,,1118,1199,
1788200169.0322745,mouse_move,,1118,1198,
1788200169.040355,mouse_move,,1118,1194,
1788200169.0483994,mouse_move,,1118,1190,
1788200169.0563807,mouse_move,,1118,1182,
1788200169.0643973,mouse_move,,1118,1176,
1788200169.072278,mouse_move,,1123,1165,
1788200169.0803764,mouse_move,,1136,1148,
1788200169.0883968,mouse_move,,1155,1121,
1788200169.0963604,mouse_move,,1177,1096,
1788200169.1042137,mouse_move,,1213,1064,
1788200169.112449,mouse_move,,1253,1030,
1788200169.1202528,mouse_move,,1281,1009,
1788200169.1283183,mouse_move,,1315,984,
1788200169.1370153,mouse_move,,1335,971,
1788200169.1443493,mouse_move,,1352,960,
1788200169.152276,mouse_move,,1364,952,
1788200169.1603105,mouse_move,,1373,946,
1788200169.168811,mouse_move,,1378,942,
1788200169.176397,mouse_move,,1390,934,
1788200169.1843085,mouse_move,,1399,928,
1788200169.1925266,mouse_move,,1406,923,
1788200169.200324,mouse_move,,1413,920,
1788200169.2083366,mouse_move,,1419,916,
1788200169.3843799,mouse_move,,1422,916,
1788200169.3923876,mouse_move,,1430,913,
1788200169.4003308,mouse_move,,1439,911,
1788200169.4083467,mouse_move,,1442,908,
1788200169.4407988,mouse_move,,1443,907,
1788200170.1046412,mouse_move,,1447,907,
1788200170.1125386,mouse_move,,1453,907,
1788200170.1203997,mouse_move,,1455,907,
1788200170.1283348,mouse_move,,1460,907,
1788200170.1363597,mouse_move,,1461,907,
1788200170.1843953,mouse_move,,1463,906,
1788200170.3372312,mouse_move,,1465,902,
1788200172.5683591,mouse_move,,1466,902,
1788200172.856886,mouse_move,,1467,902,
1788200173.688697,mouse_move,,1468,901,
1788200176.8486652,mouse_move,,1471,901,
1788200177.38432,mouse_move,,1471,901,
1788200177.3927271,mouse_move,,1458,901,
1788200177.4004328,mouse_move,,1439,901,
1788200177.4083095,mouse_move,,1423,901,
1788200177.4162254,mouse_move,,1397,901,
1788200177.424287,mouse_move,,1373,901,
1788200177.432312,mouse_move,,1349,901,
1788200177.4402916,mouse_move,,1320,901,
1788200177.4482548,mouse_move,,1296,901,
1788200177.456309,mouse_move,,1275,901,
1788200177.4642606,mouse_move,,1246,901,
1788200177.4722307,mouse_move,,1217,901,
1788200177.4802961,mouse_move,,1188,901,
1788200177.488292,mouse_move,,1159,901,
1788200177.496336,mouse_move,,1135,901,
1788200177.504312,mouse_move,,1108,901,
1788200177.5122862,mouse_move,,1085,901,
1788200177.5202968,mouse_move,,1058,901,
1788200177.5282679,mouse_move,,1042,901,
1788200177.5364008,mouse_move,,1021,901,
1788200177.5446784,mouse_move,,1002,901,
1788200177.5522878,mouse_move,,983,900,
1788200177.5602136,mouse_move,,972,898,
1788200177.568425,mouse_move,,961,896,
1788200177.5762565,mouse_move,,953,896,
1788200177.5842752,mouse_move,,944,892,
1788200177.592207,mouse_move,,941,892,
1788200177.60103,mouse_move,,938,891,
1788200177.6404505,mouse_move,,937,891,
1788200177.6729548,mouse_move,,935,891,
1788200177.7043986,mouse_move,,934,891,
1788200177.712626,mouse_move,,932,890,
1788200177.7288556,mouse_move,,931,889,
1788200177.7446797,mouse_move,,930,888,
1788200177.7522838,mouse_move,,929,885,
1788200177.7683756,mouse_move,,928,884,
1788200177.9370642,mouse_move,,928,881,
1788200177.976659,mouse_move,,929,880,
1788200188.6243072,mouse_move,,929,880,
1788200191.6084752,mouse_move,,929,882,
1788200192.8568676,mouse_move,,929,884,
1788200193.7289202,mouse_move,,929,885,
1788200196.1845589,mouse_move,,929,886,
1788200196.6727448,mouse_move,,929,887,
1788200200.864696,mouse_move,,929,890,
1788200201.7288346,mouse_move,,929,891,
1788200201.7368827,mouse_move,,929,892,
1788200203.4248052,mouse_move,,929,893,
1788200203.4329057,mouse_move,,929,894,
1788200204.696388,mouse_move,,928,895,
1788200210.5045578,mouse_move,,928,895,
1788200210.5122275,mouse_move,,929,895,
1788200210.5202339,mouse_move,,932,898,
1788200210.5282521,mouse_move,,936,901,
1788200210.5363498,mouse_move,,939,904,
1788200210.54431,mouse_move,,946,909,
1788200210.552305,mouse_move,,953,914,
1788200210.5602002,mouse_move,,957,917,
1788200210.568341,mouse_move,,966,924,
1788200210.5763133,mouse_move,,969,928,
1788200210.5842867,mouse_move,,973,933,
1788200210.5923963,mouse_move,,978,938,
1788200210.6002085,mouse_move,,986,947,
1788200210.6082644,mouse_move,,989,954,
1788200210.6162279,mouse_move,,995,963,
1788200210.6243389,mouse_move,,1001,975,
1788200210.6323195,mouse_move,,1004,984,
1788200210.640305,mouse_move,,1010,998,
1788200210.6481955,mouse_move,,1014,1005,
1788200210.6565077,mouse_move,,1020,1022,
1788200210.6645877,mouse_move,,1022,1030,
1788200210.672249,mouse_move,,1023,1039,
1788200210.680163,mouse_move,,1025,1048,
1788200210.688521,mouse_move,,1025,1050,
1788200210.6962423,mouse_move,,1028,1055,
1788200210.7041607,mouse_move,,1031,1058,
1788200210.7122698,mouse_move,,1032,1059,
1788200211.4087763,mouse_move,,1024,1067,
1788200211.416273,mouse_move,,993,1074,
1788200211.42457,mouse_move,,979,1073,
1788200211.4323587,mouse_move,,976,1072,
1788200211.6249413,mouse_move,,975,1070,
1788200211.632274,mouse_move,,974,1069,
1788200211.6402936,mouse_move,,972,1069,
1788200211.6482897,mouse_move,,969,1069,
1788200211.6643145,mouse_move,,968,1069,
1788200211.6810527,mouse_move,,966,1069,
1788200211.7767808,mouse_move,,964,1069,
1788200211.784256,mouse_move,,964,1071,
1788200211.7922401,mouse_move,,966,1073,
1788200211.800297,mouse_move,,972,1075,
1788200211.808233,mouse_move,,981,1076,
1788200211.8162878,mouse_move,,994,1076,
1788200211.8242996,mouse_move,,1011,1081,
1788200211.8323398,mouse_move,,1030,1083,
1788200211.8403082,mouse_move,,1051,1085,
1788200211.848228,mouse_move,,1073,1087,
1788200211.8563383,mouse_move,,1099,1091,
1788200211.864345,mouse_move,,1129,1091,
1788200211.8722649,mouse_move,,1155,1091,
1788200211.8802364,mouse_move,,1191,1091,
1788200211.8883598,mouse_move,,1230,1091,
1788200211.896268,mouse_move,,1273,1091,
1788200211.9042175,mouse_move,,1323,1091,
1788200211.912351,mouse_move,,1379,1086,
1788200211.920333,mouse_move,,1420,1081,
1788200211.928274,mouse_move,,1478,1071,
1788200211.936344,mouse_move,,1541,1061,
1788200211.9449215,mouse_move,,1582,1056,
1788200211.9522974,mouse_move,,1624,1047,
1788200211.960198,mouse_move,,1660,1042,
1788200211.9683957,mouse_move,,1687,1040,
1788200211.9763167,mouse_move,,1708,1036,
1788200211.9846687,mouse_move,,1730,1033,
1788200211.9923398,mouse_move,,1749,1031,
1788200212.0008407,mouse_move,,1760,1029,
1788200212.0082803,mouse_move,,1768,1029,
1788200212.0162768,mouse_move,,1774,1029,
1788200212.024287,mouse_move,,1780,1029,
1788200212.0324128,mouse_move,,1781,1029,
1788200212.0402641,mouse_move,,1782,1029,
1788200212.048341,mouse_move,,1784,1029,
1788200212.112417,mouse_move,,1785,1031,
1788200212.1203797,mouse_move,,1785,1033,
1788200212.1282024,mouse_move,,1785,1035,
1788200212.1363387,mouse_move,,1785,1040,
1788200212.1443384,mouse_move,,1785,1044,
1788200212.1522522,mouse_move,,1785,1048,
1788200212.1602032,mouse_move,,1785,1053,
1788200212.1683154,mouse_move,,1785,1055,
1788200212.1762946,mouse_move,,1785,1060,
1788200212.1842744,mouse_move,,1785,1065,
1788200212.1923525,mouse_move,,1784,1068,
1788200212.2083704,mouse_move,,1784,1069,
1788200212.216299,mouse_move,,1784,1072,
1788200212.2806995,mouse_move,,1783,1073,
1788200212.2963197,mouse_move,,1782,1073,
1788200212.304215,mouse_move,,1781,1073,
1788200212.320506,mouse_move,,1780,1074,
1788200212.4729426,mouse_click,down,1780,1074,Button.left
1788200212.6094122,mouse_click,up,1780,1074,Button.left
1788200212.7203476,mouse_move,,1777,1074,
1788200212.7282999,mouse_move,,1767,1073,
1788200212.736282,mouse_move,,1759,1073,
1788200212.74429,mouse_move,,1748,1073,
1788200212.752258,mouse_move,,1732,1073,
1788200212.760206,mouse_move,,1711,1073,
1788200212.7683172,mouse_move,,1684,1073,
1788200212.7763212,mouse_move,,1654,1077,
1788200212.7843285,mouse_move,,1616,1088,
1788200212.792346,mouse_move,,1570,1094,
1788200212.8002608,mouse_move,,1522,1103,
1788200212.8082824,mouse_move,,1471,1109,
1788200212.816254,mouse_move,,1413,1118,
1788200212.824282,mouse_move,,1346,1125,
1788200212.8322783,mouse_move,,1304,1133,
1788200212.8402958,mouse_move,,1250,1146,
1788200212.8483727,mouse_move,,1219,1151,
1788200212.8562415,mouse_move,,1187,1158,
1788200212.864267,mouse_move,,1163,1163,
1788200212.8722818,mouse_move,,1144,1165,
1788200212.8802342,mouse_move,,1128,1171,
1788200212.8883457,mouse_move,,1116,1173,
1788200212.8962736,mouse_move,,1110,1174,
1788200212.9041834,mouse_move,,1104,1178,
1788200212.9121664,mouse_move,,1102,1178,
1788200212.9208443,mouse_move,,1101,1179,
1788200214.4402847,mouse_move,,1101,1179,
1788200214.4482448,mouse_move,,1103,1179,
1788200214.4562404,mouse_move,,1105,1177,
1788200214.4643738,mouse_move,,1108,1177,
1788200214.4723413,mouse_move,,1114,1176,
1788200214.4802992,mouse_move,,1118,1176,
1788200214.4887,mouse_move,,1126,1176,
1788200214.4962766,mouse_move,,1132,1174,
1788200214.5042315,mouse_move,,1146,1170,
1788200214.5122664,mouse_move,,1154,1170,
1788200214.5203073,mouse_move,,1168,1168,
1788200214.5282905,mouse_move,,1182,1166,
1788200214.5365136,mouse_move,,1198,1166,
1788200214.5442877,mouse_move,,1212,1164,
1788200214.5522206,mouse_move,,1226,1160,
1788200214.5601895,mouse_move,,1232,1160,
1788200214.5682402,mouse_move,,1238,1159,
1788200214.5763507,mouse_move,,1239,1159,
1788200214.5843554,mouse_move,,1242,1159,
1788200214.9129074,mouse_move,,1243,1159,
1788200214.9208996,mouse_move,,1248,1159,
1788200214.9283118,mouse_move,,1258,1159,
1788200214.9363363,mouse_move,,1277,1159,
1788200214.9443285,mouse_move,,1295,1159,
1788200214.9522998,mouse_move,,1324,1159,
1788200214.960193,mouse_move,,1361,1159,
1788200214.968333,mouse_move,,1404,1159,
1788200214.97637,mouse_move,,1459,1159,
1788200214.9842925,mouse_move,,1530,1159,
1788200214.992264,mouse_move,,1569,1160,
1788200215.0003486,mouse_move,,1624,1160,
1788200215.008336,mouse_move,,1675,1167,
1788200215.016305,mouse_move,,1718,1175,
1788200215.0243297,mouse_move,,1753,1180,
1788200215.0324097,mouse_move,,1780,1182,
1788200215.0403466,mouse_move,,1807,1189,
1788200215.048198,mouse_move,,1831,1191,
1788200215.056324,mouse_move,,1850,1193,
1788200215.064192,mouse_move,,1866,1198,
1788200215.0722768,mouse_move,,1880,1199,
1788200215.0801952,mouse_move,,1891,1201,
1788200215.0883298,mouse_move,,1901,1207,
1788200215.09629,mouse_move,,1904,1208,
1788200215.10419,mouse_move,,1908,1210,
1788200215.1122875,mouse_move,,1913,1214,
1788200215.1203206,mouse_move,,1915,1217,
1788200215.128278,mouse_move,,1917,1218,
1788200215.1362967,mouse_move,,1919,1221,
1788200215.1442878,mouse_move,,1920,1222,
1788200215.1522973,mouse_move,,1921,1223,
1788200215.168971,mouse_move,,1922,1223,
1788200216.5606046,mouse_move,,1924,1224,
1788200216.5766287,mouse_move,,1924,1225,
1788200216.5925393,mouse_move,,1924,1227,
1788200216.6087334,mouse_move,,1923,1228,
1788200216.712922,mouse_move,,1921,1228,
1788200216.7208714,mouse_move,,1913,1229,
1788200216.7282913,mouse_move,,1909,1229,
1788200216.7363763,mouse_move,,1904,1229,
1788200216.74488,mouse_move,,1896,1231,
1788200216.7522545,mouse_move,,1887,1235,
1788200216.7602048,mouse_move,,1879,1235,
1788200216.7683241,mouse_move,,1865,1237,
1788200216.7763426,mouse_move,,1854,1238,
1788200216.784297,mouse_move,,1845,1240,
1788200216.7923753,mouse_move,,1834,1240,
1788200216.8006165,mouse_move,,1826,1240,
1788200216.8086076,mouse_move,,1817,1244,
1788200216.8161933,mouse_move,,1806,1246,
1788200216.8244047,mouse_move,,1798,1246,
1788200216.8326163,mouse_move,,1786,1248,
1788200216.8402636,mouse_move,,1773,1250,
1788200216.8482537,mouse_move,,1762,1250,
1788200216.8563027,mouse_move,,1745,1254,
1788200216.8643064,mouse_move,,1731,1256,
1788200216.8722837,mouse_move,,1712,1258,
1788200216.880247,mouse_move,,1694,1258,
1788200216.888299,mouse_move,,1673,1258,
1788200216.8963046,mouse_move,,1651,1258,
1788200216.9041984,mouse_move,,1625,1258,
1788200216.9123182,mouse_move,,1593,1258,
1788200216.9203115,mouse_move,,1559,1258,
1788200216.9282954,mouse_move,,1521,1258,
1788200216.936194,mouse_move,,1477,1258,
1788200216.9443202,mouse_move,,1439,1258,
1788200216.9523356,mouse_move,,1395,1258,
1788200216.9601955,mouse_move,,1351,1258,
1788200216.9683578,mouse_move,,1318,1258,
1788200216.9763358,mouse_move,,1292,1258,
1788200216.984305,mouse_move,,1266,1258,
1788200216.992287,mouse_move,,1244,1258,
1788200217.0003357,mouse_move,,1223,1260,
1788200217.00829,mouse_move,,1207,1262,
1788200217.016254,mouse_move,,1193,1264,
1788200217.025286,mouse_move,,1179,1264,
1788200217.0325172,mouse_move,,1166,1264,
1788200217.040259,mouse_move,,1152,1264,
1788200217.0482433,mouse_move,,1144,1264,
1788200217.05667,mouse_move,,1136,1264,
1788200217.0645728,mouse_move,,1130,1264,
1788200217.0723119,mouse_move,,1124,1264,
1788200217.0805962,mouse_move,,1120,1263,
1788200217.0885599,mouse_move,,1115,1262,
1788200217.0963144,mouse_move,,1112,1261,
1788200217.1042128,mouse_move,,1108,1261,
1788200217.112325,mouse_move,,1107,1259,
1788200217.1203067,mouse_move,,1105,1258,
1788200217.1283,mouse_move,,1102,1258,
1788200217.1363163,mouse_move,,1101,1257,
1788200217.1446197,mouse_move,,1100,1257,
1788200217.1526465,mouse_move,,1097,1257,
1788200217.1602042,mouse_move,,1093,1257,
1788200217.1687946,mouse_move,,1089,1257,
1788200217.1763117,mouse_move,,1083,1257,
1788200217.1842327,mouse_move,,1078,1257,
1788200217.1922388,mouse_move,,1070,1257,
1788200217.200304,mouse_move,,1062,1257,
1788200217.208357,mouse_move,,1054,1257,
1788200217.2162995,mouse_move,,1046,1257,
1788200217.2243273,mouse_move,,1030,1257,
1788200217.232349,mouse_move,,1016,1257,
1788200217.2403612,mouse_move,,995,1257,
1788200217.2483726,mouse_move,,974,1257,
1788200217.2563086,mouse_move,,955,1257,
1788200217.2643013,mouse_move,,931,1257,
1788200217.2723248,mouse_move,,910,1257,
1788200217.2803926,mouse_move,,889,1257,
1788200217.2882054,mouse_move,,870,1257,
1788200217.296297,mouse_move,,849,1257,
1788200217.304225,mouse_move,,830,1257,
1788200217.3123915,mouse_move,,814,1255,
1788200217.3203518,mouse_move,,800,1253,
1788200217.3282967,mouse_move,,786,1251,
1788200217.336347,mouse_move,,780,1250,
1788200217.344341,mouse_move,,776,1248,
1788200217.3523076,mouse_move,,775,1248,
1788200217.360193,mouse_move,,773,1248,
1788200217.7523677,mouse_move,,774,1248,
1788200217.8004048,mouse_move,,776,1248,
1788200217.928268,mouse_move,,779,1248,
1788200218.4082994,mouse_move,,780,1248,
1788200218.5204892,mouse_move,,781,1248,
1788200218.5282555,mouse_move,,782,1247,
1788200218.656913,mouse_move,,784,1247,
1788200219.0090144,mouse_move,,786,1247,
1788200219.0566878,mouse_move,,787,1247,
1788200219.2084389,mouse_move,,788,1247,
1788200219.6243105,mouse_move,,790,1247,
