timestamp,event_type,key_state,mouse_x,mouse_y,mouse_button
1788199945.6804905,mouse_move,,2510,38,
1788199945.68846,mouse_move,,2488,49,
1788199945.6964417,mouse_move,,2463,58,
1788199945.704416,mouse_move,,2435,70,
1788199945.7124789,mouse_move,,2396,84,
1788199945.7204714,mouse_move,,2357,95,
1788199945.7284296,mouse_move,,2303,111,
1788199945.7364836,mouse_move,,2233,128,
1788199945.744445,mouse_move,,2152,150,
1788199945.752445,mouse_move,,2055,178,
1788199945.760487,mouse_move,,1973,204,
1788199945.7684457,mouse_move,,1876,227,
1788199945.776524,mouse_move,,1785,250,
1788199945.7844665,mouse_move,,1688,273,
1788199945.7924128,mouse_move,,1596,300,
1788199945.8004162,mouse_move,,1515,322,
1788199945.8084202,mouse_move,,1428,348,
1788199945.8164341,mouse_move,,1350,382,
1788199945.8244774,mouse_move,,1281,418,
1788199945.8323982,mouse_move,,1227,452,
1788199945.8403714,mouse_move,,1179,480,
1788199945.8485458,mouse_move,,1146,506,
1788199945.8564014,mouse_move,,1113,528,
1788199945.8644152,mouse_move,,1084,551,
1788199945.872388,mouse_move,,1058,577,
1788199945.8804781,mouse_move,,1043,595,
1788199945.8884838,mouse_move,,1034,609,
1788199945.896425,mouse_move,,1028,626,
1788199945.9044285,mouse_move,,1028,637,
1788199945.9124289,mouse_move,,1028,655,
1788199945.9204037,mouse_move,,1029,669,
1788199945.9284594,mouse_move,,1040,694,
1788199945.936571,mouse_move,,1051,711,
1788199945.9443958,mouse_move,,1060,728,
1788199945.9523745,mouse_move,,1066,742,
1788199945.9606853,mouse_move,,1073,752,
1788199945.9684298,mouse_move,,1079,764,
1788199945.9765384,mouse_move,,1082,767,
1788199945.98449,mouse_move,,1087,771,
1788199945.9924333,mouse_move,,1090,774,
1788199946.0004435,mouse_move,,1092,777,
1788199946.0083978,mouse_move,,1094,778,
1788199946.0244322,mouse_move,,1095,778,
1788199946.128975,mouse_move,,1096,776,
1788199946.1365905,mouse_move,,1096,766,
1788199946.1444445,mouse_move,,1096,762,
1788199946.1524644,mouse_move,,1097,759,
1788199946.2885015,mouse_move,,1098,759,
1788199946.2963526,mouse_move,,1104,761,
1788199946.3044543,mouse_move,,1115,763,
1788199946.3124206,mouse_move,,1129,769,
1788199946.3203828,mouse_move,,1136,772,
1788199946.3284774,mouse_move,,1139,774,
1788199946.3364556,mouse_move,,1140,775,
1788199946.3444366,mouse_move,,1143,777,
1788199946.3605294,mouse_move,,1144,779,
1788199946.3924577,mouse_move,,1145,779,
1788199946.4567046,mouse_move,,1147,780,
1788199946.4644804,mouse_move,,1147,781,
1788199946.4725137,mouse_move,,1148,782,
1788199946.4804301,mouse_move,,1150,783,
1788199946.648736,mouse_move,,1150,783,
1788199946.6567094,mouse_move,,1150,778,
1788199946.6643527,mouse_move,,1150,775,
1788199946.6723716,mouse_move,,1150,771,
1788199946.680511,mouse_move,,1150,770,
1788199946.7524219,mouse_move,,1151,769,
1788199946.816513,mouse_move,,1155,769,
1788199946.840515,mouse_move,,1155,770,
1788199946.848571,mouse_move,,1156,771,
1788199946.864443,mouse_move,,1156,774,
1788199946.8804429,mouse_move,,1156,775,
1788199946.920502,mouse_move,,1156,776,
1788199946.9284484,mouse_move,,1156,780,
1788199946.9364555,mouse_move,,1156,782,
1788199946.9445877,mouse_move,,1156,784,
1788199946.9524734,mouse_move,,1156,787,
1788199946.9603932,mouse_move,,1156,790,
1788199946.9683886,mouse_move,,1156,794,
1788199946.9763427,mouse_move,,1156,799,
1788199946.9844646,mouse_move,,1156,801,
1788199946.992463,mouse_move,,1156,804,
1788199947.000567,mouse_move,,1156,806,
1788199947.0566068,mouse_move,,1156,807,
1788199947.0725136,mouse_move,,1157,808,
1788199947.0885081,mouse_move,,1158,812,
1788199947.0964444,mouse_move,,1160,815,
1788199947.1044793,mouse_move,,1164,820,
1788199947.1124022,mouse_move,,1169,827,
1788199947.1205583,mouse_move,,1173,833,
1788199947.1284544,mouse_move,,1180,843,
1788199947.136484,mouse_move,,1184,849,
1788199947.1444995,mouse_move,,1191,859,
1788199947.1523778,mouse_move,,1200,874,
1788199947.1604059,mouse_move,,1204,888,
1788199947.1683493,mouse_move,,1214,900,
1788199947.1764007,mouse_move,,1225,917,
1788199947.1845202,mouse_move,,1233,934,
1788199947.1923995,mouse_move,,1241,949,
1788199947.2004507,mouse_move,,1252,963,
1788199947.208371,mouse_move,,1257,973,
1788199947.2164948,mouse_move,,1265,982,
1788199947.2243598,mouse_move,,1270,987,
1788199947.232499,mouse_move,,1271,991,
1788199947.2405534,mouse_move,,1274,996,
1788199947.2484868,mouse_move,,1277,999,
1788199947.6244345,mouse_move,,1276,999,
1788199947.6323755,mouse_move,,1270,999,
1788199947.6404147,mouse_move,,1263,996,
1788199947.6484408,mouse_move,,1259,995,
1788199947.6564178,mouse_move,,1246,993,
1788199947.6643457,mouse_move,,1238,991,
1788199947.6725404,mouse_move,,1226,988,
1788199947.680431,mouse_move,,1224,988,
1788199947.688443,mouse_move,,1218,988,
1788199947.6964643,mouse_move,,1212,988,
1788199947.704441,mouse_move,,1204,988,
1788199947.712415,mouse_move,,1193,988,
1788199947.7204592,mouse_move,,1185,988,
1788199947.7285516,mouse_move,,1168,988,
1788199947.7364938,mouse_move,,1152,988,
1788199947.7444754,mouse_move,,1134,985,
1788199947.7525015,mouse_move,,1112,983,
1788199947.760459,mouse_move,,1090,972,
1788199947.768484,mouse_move,,1064,956,
1788199947.7764845,mouse_move,,1019,920,
1788199947.7844634,mouse_move,,979,886,
1788199947.792355,mouse_move,,934,835,
1788199947.8004496,mouse_move,,885,779,
1788199947.8084657,mouse_move,,844,728,
1788199947.816338,mouse_move,,803,673,
1788199947.8243268,mouse_move,,769,614,
1788199947.832313,mouse_move,,738,527,
1788199947.8403387,mouse_move,,711,434,
1788199947.8484042,mouse_move,,700,350,
1788199947.856383,mouse_move,,690,282,
1788199947.864444,mouse_move,,690,228,
1788199947.8724825,mouse_move,,687,172,
1788199947.880428,mouse_move,,687,128,
1788199947.8884127,mouse_move,,687,95,
1788199947.8968143,mouse_move,,691,60,
1788199947.90449,mouse_move,,695,33,
1788199947.9124362,mouse_move,,698,6,
1788199947.92047,mouse_move,,702,-13,
1788199947.95228,mouse_move,,708,-44,
1788199947.952582,mouse_move,,714,-12,
1788199947.9603968,mouse_move,,714,-6,
1788199947.96843,mouse_move,,715,-6,
1788199947.9763734,mouse_move,,717,-3,
1788199947.984447,mouse_move,,717,-1,
1788199947.9923978,mouse_move,,717,-2,
1788199948.0004537,mouse_move,,717,-1,
1788199948.1287482,mouse_move,,717,-1,
1788199948.1363773,mouse_move,,715,-2,
1788199948.1444056,mouse_move,,714,0,
1788199948.1524565,mouse_move,,712,0,
1788199948.160494,mouse_move,,707,0,
1788199948.1683307,mouse_move,,701,0,
1788199948.1764114,mouse_move,,697,0,
1788199948.1843975,mouse_move,,691,0,
1788199948.1924832,mouse_move,,681,0,
1788199948.2003767,mouse_move,,668,0,
1788199948.2084203,mouse_move,,651,4,
1788199948.216442,mouse_move,,638,4,
1788199948.2244694,mouse_move,,616,6,
1788199948.232414,mouse_move,,595,6,
1788199948.2404923,mouse_move,,574,6,
1788199948.248506,mouse_move,,550,6,
1788199948.2564332,mouse_move,,526,6,
1788199948.2644384,mouse_move,,510,6,
1788199948.272474,mouse_move,,488,5,
1788199948.280439,mouse_move,,472,3,
1788199948.288437,mouse_move,,456,0,
1788199948.2964554,mouse_move,,449,-5,
1788199948.3045034,mouse_move,,444,-1,
1788199948.3124387,mouse_move,,440,0,
1788199948.320361,mouse_move,,437,-2,
1788199948.336455,mouse_move,,436,-1,
1788199948.392536,mouse_move,,436,-1,
1788199948.4084654,mouse_move,,436,-1,
1788199948.4488132,mouse_move,,436,-1,
1788199948.4646807,mouse_move,,436,-1,
1788199948.496601,mouse_move,,437,0,
1788199948.5126505,mouse_move,,439,0,
1788199948.544972,mouse_move,,440,0,
1788199948.6170473,mouse_move,,444,0,
1788199948.6245427,mouse_move,,446,0,
1788199948.6324658,mouse_move,,452,0,
1788199948.6405468,mouse_move,,462,0,
1788199948.648475,mouse_move,,481,0,
1788199948.6564806,mouse_move,,505,0,
1788199948.664322,mouse_move,,537,0,
1788199948.6724532,mouse_move,,581,0,
1788199948.6805067,mouse_move,,646,0,
1788199948.6883862,mouse_move,,733,0,
1788199948.696598,mouse_move,,812,-15,
1788199948.7044117,mouse_move,,902,-15,
1788199948.7124987,mouse_move,,980,-7,
1788199948.7205093,mouse_move,,1064,-11,
1788199948.7284229,mouse_move,,1165,-19,
1788199948.7365034,mouse_move,,1257,0,
1788199948.7443705,mouse_move,,1350,-4,
1788199948.7524033,mouse_move,,1443,-4,
1788199948.7604506,mouse_move,,1538,-15,
1788199948.7685068,mouse_move,,1610,-3,
1788199948.7764828,mouse_move,,1670,0,
1788199948.7844224,mouse_move,,1708,0,
1788199948.792462,mouse_move,,1747,0,
1788199948.8004148,mouse_move,,1780,0,
1788199948.8084044,mouse_move,,1801,0,
1788199948.8165448,mouse_move,,1809,0,
1788199948.8244464,mouse_move,,1810,0,
1788199948.8324156,mouse_move,,1813,0,
1788199948.88842,mouse_move,,1813,1,
1788199948.8964298,mouse_move,,1813,2,
1788199948.9044812,mouse_move,,1813,4,
1788199948.9124177,mouse_move,,1813,7,
1788199948.9204247,mouse_move,,1811,14,
1788199948.9285307,mouse_move,,1811,15,
1788199948.9444625,mouse_move,,1811,16,
1788199948.9524734,mouse_move,,1807,19,
1788199948.9605486,mouse_move,,1805,21,
1788199948.9684653,mouse_move,,1804,23,
1788199948.9764152,mouse_move,,1803,24,
1788199948.984432,mouse_move,,1797,28,
1788199948.992388,mouse_move,,1793,33,
1788199949.0003939,mouse_move,,1786,38,
1788199949.008353,mouse_move,,1781,42,
1788199949.0164173,mouse_move,,1774,48,
1788199949.024337,mouse_move,,1764,55,
1788199949.0324485,mouse_move,,1755,59,
1788199949.0403893,mouse_move,,1744,65,
1788199949.048605,mouse_move,,1729,75,
1788199949.0563943,mouse_move,,1717,79,
1788199949.0643327,mouse_move,,1710,86,
1788199949.0724242,mouse_move,,1706,91,
1788199949.1365278,mouse_move,,1726,88,
1788199949.1443965,mouse_move,,1741,75,
1788199949.1523695,mouse_move,,1758,67,
1788199949.16053,mouse_move,,1780,58,
1788199949.1684582,mouse_move,,1808,48,
1788199949.1763773,mouse_move,,1832,44,
1788199949.1844406,mouse_move,,1849,38,
1788199949.1924744,mouse_move,,1871,33,
1788199949.2004888,mouse_move,,1889,31,
1788199949.2083604,mouse_move,,1909,27,
1788199949.2165432,mouse_move,,1928,25,
1788199949.2244759,mouse_move,,1936,25,
1788199949.232406,mouse_move,,1944,25,
1788199949.240504,mouse_move,,1950,23,
1788199949.3925273,mouse_move,,1951,22,
1788199949.4004393,mouse_move,,1951,22,
1788199949.4083622,mouse_move,,1949,21,
1788199949.4165006,mouse_move,,1946,20,
1788199949.424431,mouse_move,,1938,20,
1788199949.432426,mouse_move,,1924,18,
1788199949.4405425,mouse_move,,1908,16,
1788199949.4487464,mouse_move,,1884,16,
1788199949.4567075,mouse_move,,1855,16,
1788199949.4644217,mouse_move,,1823,16,
1788199949.4732988,mouse_move,,1768,16,
1788199949.480493,mouse_move,,1724,16,
1788199949.4884017,mouse_move,,1675,16,
1788199949.4964666,mouse_move,,1605,16,
1788199949.5044978,mouse_move,,1548,21,
1788199949.5124683,mouse_move,,1513,23,
1788199949.5203893,mouse_move,,1472,29,
1788199949.528487,mouse_move,,1437,34,
1788199949.5366695,mouse_move,,1413,34,
1788199949.54439,mouse_move,,1392,34,
1788199949.5524416,mouse_move,,1378,34,
1788199949.5604985,mouse_move,,1370,34,
1788199949.5684538,mouse_move,,1366,34,
1788199949.5764031,mouse_move,,1363,34,
1788199949.6965148,mouse_move,,1362,34,
1788199949.7364752,mouse_move,,1362,33,
1788199949.776611,mouse_click,down,1362,33,Button.left
1788199949.864594,mouse_click,up,1362,33,Button.left
1788199949.9365184,mouse_move,,1362,30,
1788199950.0405426,mouse_move,,1361,29,
1788199950.0485258,mouse_move,,1354,29,
1788199950.0564332,mouse_move,,1349,29,
1788199950.0644138,mouse_move,,1345,30,
1788199950.0724616,mouse_move,,1332,33,
1788199950.080618,mouse_move,,1318,44,
1788199950.0884097,mouse_move,,1291,63,
1788199950.0964124,mouse_move,,1269,79,
1788199950.1045637,mouse_move,,1236,111,
1788199950.1123915,mouse_move,,1186,151,
1788199950.1204069,mouse_move,,1144,193,
1788199950.128473,mouse_move,,1096,245,
1788199950.1364312,mouse_move,,1049,292,
1788199950.1444302,mouse_move,,1009,342,
1788199950.1524377,mouse_move,,971,383,
1788199950.1604671,mouse_move,,943,413,
1788199950.1685433,mouse_move,,913,441,
1788199950.1768565,mouse_move,,882,472,
1788199950.1845224,mouse_move,,864,492,
1788199950.1924794,mouse_move,,847,512,
1788199950.2004387,mouse_move,,830,538,
1788199950.2084115,mouse_move,,821,558,
1788199950.2165802,mouse_move,,809,586,
1788199950.2244575,mouse_move,,797,615,
1788199950.2324097,mouse_move,,791,637,
1788199950.2404032,mouse_move,,786,662,
1788199950.2485375,mouse_move,,779,689,
1788199950.256406,mouse_move,,773,713,
1788199950.2643673,mouse_move,,768,735,
1788199950.2725506,mouse_move,,766,756,
1788199950.2804832,mouse_move,,764,775,
1788199950.28853,mouse_move,,760,792,
1788199950.2965207,mouse_move,,758,808,
1788199950.3044603,mouse_move,,754,822,
1788199950.3124642,mouse_move,,750,841,
1788199950.3205729,mouse_move,,748,852,
1788199950.3284802,mouse_move,,742,869,
1788199950.3365197,mouse_move,,734,881,
1788199950.3443484,mouse_move,,724,891,
1788199950.3523734,mouse_move,,714,903,
1788199950.3605006,mouse_move,,704,913,
1788199950.368502,mouse_move,,689,924,
1788199950.3763566,mouse_move,,675,932,
1788199950.3843722,mouse_move,,652,941,
1788199950.3924508,mouse_move,,636,945,
1788199950.4004955,mouse_move,,609,947,
1788199950.408391,mouse_move,,579,952,
1788199950.4164872,mouse_move,,555,956,
1788199950.4244924,mouse_move,,528,958,
1788199950.4324517,mouse_move,,494,966,
1788199950.4404159,mouse_move,,475,970,
1788199950.4484358,mouse_move,,450,977,
1788199950.4564102,mouse_move,,434,981,
1788199950.4643643,mouse_move,,417,987,
1788199950.4725301,mouse_move,,406,989,
1788199950.4805005,mouse_move,,396,995,
1788199950.488339,mouse_move,,394,996,
1788199950.4965832,mouse_move,,389,997,
1788199950.5045068,mouse_move,,388,999,
1788199950.5690477,mouse_move,,387,1000,
1788199950.5845394,mouse_move,,386,1001,
1788199950.592528,mouse_move,,386,1002,
1788199950.6084323,mouse_move,,384,1004,
1788199950.6488256,mouse_move,,382,1006,
1788199950.68081,mouse_move,,381,1007,
1788199950.6966596,mouse_move,,379,1007,
1788199950.7044747,mouse_move,,377,1007,
1788199950.7124565,mouse_move,,376,1007,
1788199950.72081,mouse_move,,372,1005,
1788199950.7287583,mouse_move,,367,1002,
1788199950.7364938,mouse_move,,364,998,
1788199950.7443886,mouse_move,,362,995,
1788199950.7523081,mouse_move,,361,994,
1788199950.7604375,mouse_move,,359,993,
1788199950.768496,mouse_move,,358,990,
1788199950.7764554,mouse_move,,358,989,
1788199950.7845538,mouse_move,,357,988,
1788199951.3126104,mouse_move,,354,987,
1788199951.4966643,mouse_move,,353,986,
1788199951.5125217,mouse_move,,356,984,
1788199951.520354,mouse_move,,364,984,
1788199951.5286674,mouse_move,,380,984,
1788199951.5364084,mouse_move,,399,984,
1788199951.5443785,mouse_move,,423,984,
1788199951.5523815,mouse_move,,455,984,
1788199951.5604792,mouse_move,,516,986,
1788199951.5683753,mouse_move,,584,997,
1788199951.5763633,mouse_move,,666,1000,
1788199951.584482,mouse_move,,743,1004,
1788199951.59242,mouse_move,,837,1011,
1788199951.6004572,mouse_move,,935,1011,
1788199951.608441,mouse_move,,1038,1015,
1788199951.6165454,mouse_move,,1137,1023,
1788199951.6243737,mouse_move,,1242,1034,
1788199951.6324542,mouse_move,,1338,1050,
1788199951.6404786,mouse_move,,1432,1061,
1788199951.6484346,mouse_move,,1527,1076,
1788199951.6563988,mouse_move,,1596,1090,
1788199951.664308,mouse_move,,1662,1111,
1788199951.6723766,mouse_move,,1706,1126,
1788199951.6804621,mouse_move,,1747,1143,
1788199951.6883667,mouse_move,,1774,1160,
1788199951.6963968,mouse_move,,1794,1176,
1788199951.7043927,mouse_move,,1806,1186,
1788199951.712736,mouse_move,,1816,1198,
1788199951.720349,mouse_move,,1822,1210,
1788199951.7287152,mouse_move,,1824,1221,
1788199951.7370114,mouse_move,,1826,1230,
1788199951.744509,mouse_move,,1826,1238,
1788199951.7523613,mouse_move,,1826,1246,
1788199951.7605007,mouse_move,,1826,1252,
1788199951.7684627,mouse_move,,1826,1255,
1788199951.7764518,mouse_move,,1824,1261,
1788199951.7844143,mouse_move,,1822,1264,
1788199951.792416,mouse_move,,1821,1270,
1788199951.8004603,mouse_move,,1819,1273,
1788199951.8083344,mouse_move,,1819,1275,
1788199951.8163884,mouse_move,,1817,1278,
1788199951.824383,mouse_move,,1815,1281,
1788199951.8323147,mouse_move,,1814,1282,
1788199951.8403878,mouse_move,,1813,1283,
1788199951.8484867,mouse_move,,1810,1286,
1788199951.8567607,mouse_move,,1809,1286,
1788199951.8643484,mouse_move,,1805,1288,
1788199951.8724043,mouse_move,,1804,1288,
1788199951.8804677,mouse_move,,1802,1290,
1788199951.8884704,mouse_move,,1794,1290,
1788199951.8963888,mouse_move,,1788,1290,
1788199951.9045224,mouse_move,,1778,1290,
1788199951.9124947,mouse_move,,1769,1290,
1788199951.920438,mouse_move,,1753,1290,
1788199951.9284968,mouse_move,,1740,1290,
1788199951.9364922,mouse_move,,1724,1290,
1788199951.9444335,mouse_move,,1713,1290,
1788199951.9523697,mouse_move,,1702,1290,
1788199951.9604633,mouse_move,,1696,1290,
1788199951.9684472,mouse_move,,1690,1290,
1788199951.9763987,mouse_move,,1684,1289,
1788199951.9843955,mouse_move,,1675,1287,
1788199951.992479,mouse_move,,1671,1286,
1788199952.0004196,mouse_move,,1665,1283,
1788199952.0083523,mouse_move,,1658,1279,
1788199952.0163922,mouse_move,,1646,1276,
1788199952.0244894,mouse_move,,1635,1270,
1788199952.032366,mouse_move,,1632,1270,
1788199952.040422,mouse_move,,1624,1268,
1788199952.0484493,mouse_move,,1613,1268,
1788199952.0563514,mouse_move,,1602,1266,
1788199952.0643342,mouse_move,,1585,1262,
1788199952.072347,mouse_move,,1571,1260,
1788199952.080468,mouse_move,,1555,1260,
1788199952.0883896,mouse_move,,1539,1258,
1788199952.0964956,mouse_move,,1520,1256,
1788199952.1044884,mouse_move,,1499,1256,
1788199952.1123817,mouse_move,,1478,1256,
1788199952.1203227,mouse_move,,1454,1256,
1788199952.1285322,mouse_move,,1430,1256,
1788199952.1364822,mouse_move,,1401,1256,
1788199952.1444476,mouse_move,,1372,1256,
1788199952.1525643,mouse_move,,1345,1256,
1788199952.160463,mouse_move,,1316,1256,
1788199952.1684506,mouse_move,,1290,1256,
1788199952.1763802,mouse_move,,1261,1256,
1788199952.1845753,mouse_move,,1240,1256,
1788199952.1925273,mouse_move,,1216,1256,
1788199952.2004492,mouse_move,,1195,1256,
1788199952.2083192,mouse_move,,1176,1256,
1788199952.2164803,mouse_move,,1160,1256,
1788199952.2244477,mouse_move,,1141,1256,
1788199952.232388,mouse_move,,1123,1256,
1788199952.2404642,mouse_move,,1101,1256,
1788199952.2484746,mouse_move,,1083,1256,
1788199952.2564366,mouse_move,,1067,1256,
1788199952.26434,mouse_move,,1048,1256,
1788199952.2724373,mouse_move,,1029,1256,
1788199952.2804866,mouse_move,,1016,1256,
1788199952.2883718,mouse_move,,997,1256,
1788199952.2963839,mouse_move,,981,1256,
1788199952.3044245,mouse_move,,968,1256,
1788199952.3124516,mouse_move,,949,1252,
1788199952.320352,mouse_move,,935,1250,
1788199952.3284988,mouse_move,,916,1248,
1788199952.336469,mouse_move,,894,1241,
1788199952.3444471,mouse_move,,873,1239,
1788199952.352431,mouse_move,,848,1235,
1788199952.3607428,mouse_move,,813,1224,
1788199952.3685362,mouse_move,,780,1214,
1788199952.376413,mouse_move,,736,1203,
1788199952.3844976,mouse_move,,707,1200,
1788199952.3928406,mouse_move,,673,1196,
1788199952.4004428,mouse_move,,638,1190,
1788199952.408394,mouse_move,,616,1186,
1788199952.4165697,mouse_move,,597,1180,
1788199952.424446,mouse_move,,582,1176,
1788199952.432526,mouse_move,,571,1170,
1788199952.4404619,mouse_move,,564,1166,
1788199952.4484515,mouse_move,,560,1165,
1788199952.456481,mouse_move,,555,1160,
1788199952.4643886,mouse_move,,554,1159,
1788199952.4724324,mouse_move,,551,1157,
1788199952.4804857,mouse_move,,550,1156,
1788199952.48842,mouse_move,,549,1154,
1788199952.4964092,mouse_move,,548,1149,
1788199952.5044694,mouse_move,,548,1148,
1788199952.5123937,mouse_move,,548,1144,
1788199952.5203648,mouse_move,,548,1143,
1788199952.5291288,mouse_move,,548,1138,
1788199952.536645,mouse_move,,548,1133,
1788199952.544697,mouse_move,,548,1127,
1788199952.5524766,mouse_move,,548,1121,
1788199952.5604868,mouse_move,,548,1113,
1788199952.568404,mouse_move,,548,1111,
1788199952.5764155,mouse_move,,548,1105,
1788199952.584849,mouse_move,,548,1099,
1788199952.5924723,mouse_move,,548,1096,
1788199952.6004033,mouse_move,,550,1090,
1788199952.6083171,mouse_move,,552,1087,
1788199952.6165872,mouse_move,,554,1084,
1788199952.6244695,mouse_move,,555,1082,
1788199952.6324356,mouse_move,,555,1079,
1788199952.6404052,mouse_move,,558,1073,
1788199952.6485636,mouse_move,,560,1068,
1788199952.6564023,mouse_move,,561,1066,
1788199952.6643546,mouse_move,,563,1061,
1788199952.6723275,mouse_move,,563,1057,
1788199952.6804934,mouse_move,,566,1054,
1788199952.688402,mouse_move,,566,1048,
1788199952.696457,mouse_move,,566,1046,
1788199952.704386,mouse_move,,566,1041,
1788199952.712351,mouse_move,,566,1035,
1788199952.7204404,mouse_move,,566,1033,
1788199952.7283866,mouse_move,,566,1027,
1788199952.7364259,mouse_move,,562,1022,
1788199952.7444725,mouse_move,,557,1015,
1788199952.752345,mouse_move,,551,1006,
1788199952.7603889,mouse_move,,547,1001,
1788199952.7684708,mouse_move,,539,992,
1788199952.7763987,mouse_move,,534,987,
1788199952.7844877,mouse_move,,529,980,
1788199952.7924876,mouse_move,,521,971,
1788199952.800631,mouse_move,,516,964,
1788199952.8083699,mouse_move,,512,961,
1788199952.8164291,mouse_move,,507,956,
1788199952.824445,mouse_move,,504,955,
1788199952.8326936,mouse_move,,502,953,
1788199952.8404562,mouse_move,,497,949,
1788199952.8484209,mouse_move,,496,948,
1788199952.856495,mouse_move,,492,943,
1788199952.864361,mouse_move,,491,942,
1788199952.8723197,mouse_move,,490,941,
1788199952.9044771,mouse_move,,488,940,
1788199952.92047,mouse_move,,486,938,
1788199952.9684842,mouse_move,,486,936,
1788199953.008665,mouse_click,down,486,936,Button.left
1788199953.128649,mouse_click,up,486,936,Button.left
1788199953.1764963,mouse_move,,486,933,
1788199953.1844401,mouse_move,,486,931,
1788199953.1928399,mouse_move,,486,930,
1788199953.2088015,mouse_move,,486,929,
1788199953.3444536,mouse_move,,486,927,
1788199953.3764307,mouse_move,,486,926,
1788199953.4884515,mouse_move,,486,927,
1788199953.4965155,mouse_move,,486,937,
1788199953.504445,mouse_move,,486,943,
1788199953.5125043,mouse_move,,486,951,
1788199953.5203893,mouse_move,,486,959,
1788199953.5284595,mouse_move,,486,973,
1788199953.5365248,mouse_move,,486,984,
1788199953.5444026,mouse_move,,484,992,
1788199953.5525367,mouse_move,,484,1001,
1788199953.5604773,mouse_move,,483,1007,
1788199953.568558,mouse_move,,483,1009,
1788199953.576389,mouse_move,,480,1014,
1788199953.5843854,mouse_move,,480,1015,
1788199953.5925424,mouse_move,,480,1016,
1788199953.7845256,mouse_move,,480,1016,
1788199953.8165104,mouse_move,,480,1015,
1788199953.848598,mouse_move,,480,1014,
1788199953.8644269,mouse_move,,478,1013,
1788199956.544828,mouse_move,,488,1013,
1788199956.5526242,mouse_move,,504,1014,
1788199956.5604997,mouse_move,,531,1020,
1788199956.5684774,mouse_move,,568,1023,
1788199956.5763817,mouse_move,,631,1033,
1788199956.5844285,mouse_move,,710,1043,
1788199956.5924952,mouse_move,,794,1054,
1788199956.6003861,mouse_move,,887,1058,
1788199956.6083922,mouse_move,,997,1070,
1788199956.6164875,mouse_move,,1100,1070,
1788199956.6245143,mouse_move,,1219,1070,
1788199956.632459,mouse_move,,1338,1070,
1788199956.640431,mouse_move,,1458,1074,
1788199956.6484258,mouse_move,,1577,1074,
1788199956.65642,mouse_move,,1696,1074,
1788199956.6644304,mouse_move,,1799,1074,
1788199956.6724927,mouse_move,,1885,1074,
1788199956.6805067,mouse_move,,1956,1074,
1788199956.6884477,mouse_move,,2011,1074,
1788199956.6964939,mouse_move,,2044,1074,
